city,area,rooms,bathroom,parking spaces,floor,animal,furniture,hoa,rent amount,property tax,fire insurance,total
1,171,3,5,3,16,1,0,1320.0,10600.0,870.0,135.0,12930.0
1,65,3,2,1,10,0,0,587.0,3250.0,113.0,42.0,3992.0
1,63,2,1,2,12,1,0,1200.0,5500.0,220.0,70.0,6990.0
1,59,2,2,1,6,1,0,500.0,2500.0,75.0,32.0,3107.0
1,70,2,1,0,0,0,0,0.0,1210.0,59.0,19.0,1288.0
1,90,2,1,1,0,1,0,0.0,2735.0,19.0,42.0,2796.0
1,35,2,1,0,11,1,0,568.0,2399.0,0.0,31.0,2998.0
1,30,1,1,1,3,1,1,700.0,3300.0,9.0,42.0,4051.0
1,61,1,2,2,1,0,1,2200.0,4000.0,250.0,51.0,6501.0
0,54,1,1,1,5,1,1,751.0,2350.0,127.0,30.0,3258.0
1,32,1,1,1,23,1,0,1800.0,2000.0,416.0,26.0,4242.0
0,90,3,2,1,3,1,0,920.0,1300.0,129.0,17.0,2366.0
1,93,2,1,1,4,0,1,985.0,5500.0,110.0,70.0,6665.0
0,44,1,1,0,4,1,0,417.0,520.0,23.0,7.0,967.0
1,220,4,4,4,10,1,0,2200.0,5500.0,832.0,70.0,8602.0
1,100,2,2,0,0,1,0,0.0,2500.0,220.0,38.0,2758.0
1,55,2,2,1,17,0,0,700.0,1800.0,0.0,26.0,2526.0
1,100,2,3,1,7,0,1,1149.0,4930.0,266.0,63.0,6408.0
1,35,1,1,1,5,1,1,815.0,3200.0,149.0,41.0,4205.0
1,60,2,2,1,14,0,1,916.0,5650.0,59.0,72.0,6697.0
1,162,3,4,0,0,1,0,0.0,3200.0,267.0,49.0,3516.0
1,165,4,3,2,0,1,0,683.5,5000.0,46.0,76.0,5122.0
1,97,2,3,2,11,1,1,700.0,2820.0,167.0,36.0,3723.0
0,55,1,1,0,7,1,0,480.0,1200.0,50.0,16.0,1746.0
1,230,3,3,3,6,0,0,2100.0,10500.0,792.0,134.0,13530.0
1,77,2,2,1,8,1,0,840.0,3260.0,34.0,42.0,4176.0
1,42,1,1,1,4,0,0,1200.0,2350.0,151.0,30.0,3731.0
1,180,3,3,1,0,0,0,683.5,3000.0,117.0,46.0,3163.0
1,50,2,1,1,15,1,0,650.0,1300.0,34.0,17.0,2001.0
1,200,5,2,3,0,1,0,0.0,4800.0,300.0,73.0,5173.0
1,290,6,3,4,0,1,0,0.0,8000.0,1525.0,121.0,9646.0
1,49,1,1,0,12,0,1,443.0,3800.0,89.0,49.0,4381.0
1,38,1,1,1,16,1,1,1100.0,2863.0,0.0,37.0,4000.0
1,280,4,6,3,8,1,0,4500.0,4800.0,1500.0,61.0,10860.0
1,68,2,2,0,6,0,1,630.0,6443.0,20.0,82.0,7175.0
1,70,2,3,1,16,1,0,1100.0,1500.0,292.0,20.0,2912.0
0,280,4,3,3,0,1,0,0.0,2167.0,169.0,33.0,2369.0
1,140,3,2,3,13,1,1,1100.0,8000.0,167.0,102.0,9369.0
1,225,4,3,2,0,1,0,0.0,3400.0,132.0,52.0,3584.0
1,70,2,1,2,0,0,0,0.0,1400.0,85.0,22.0,1507.0
1,81,3,1,1,3,1,0,900.0,2800.0,142.0,36.0,3878.0
1,19,1,1,0,0,0,0,0.0,1200.0,41.0,16.0,1257.0
1,233,4,5,4,7,1,1,3240.0,11000.0,92.0,140.0,14470.0
1,43,2,1,1,1,0,0,750.0,1375.0,17.0,18.0,2160.0
1,50,1,1,0,0,0,0,683.5,1200.0,0.0,19.0,1219.0
1,54,1,1,1,13,0,1,679.0,5000.0,359.0,64.0,6102.0
1,50,1,1,1,6,1,1,1000.0,1884.0,0.0,11.0,2895.0
1,336,4,4,6,0,1,0,0.0,7677.0,950.0,116.0,8743.0
1,208,3,3,3,4,1,1,2490.0,15000.0,1200.0,191.0,18880.0
1,150,2,2,2,0,1,0,0.0,6000.0,667.0,91.0,6758.0
0,200,3,2,3,0,1,0,0.0,3000.0,125.0,46.0,3171.0
1,200,2,3,2,1,1,1,1700.0,15000.0,667.0,191.0,17560.0
1,40,2,1,0,3,1,0,80.0,1275.0,87.0,17.0,1459.0
1,35,1,1,0,0,1,0,0.0,1150.0,30.0,15.0,1195.0
1,35,1,1,0,0,1,0,0.0,900.0,11.0,14.0,925.0
1,90,3,2,2,3,1,1,980.0,2500.0,0.0,11.0,3491.0
1,300,3,2,5,0,1,0,0.0,11500.0,2000.0,173.0,13670.0
1,520,3,4,8,0,0,0,0.0,10000.0,1008.0,151.0,11160.0
1,180,3,4,4,22,1,0,1545.0,12000.0,818.0,153.0,14520.0
1,160,3,1,2,0,1,0,0.0,5000.0,225.0,76.0,5301.0
1,72,2,2,1,0,1,0,700.0,3536.0,0.0,28.0,4264.0
1,43,1,1,0,5,1,1,1195.0,680.0,220.0,9.0,2104.0
1,120,3,2,2,0,1,0,0.0,6400.0,547.0,97.0,7044.0
1,70,2,1,0,0,1,0,0.0,1300.0,70.0,20.0,1390.0
1,86,3,2,1,7,1,0,890.0,2500.0,84.0,32.0,3506.0
1,67,2,2,2,1,1,0,618.0,2372.0,0.0,8.0,2998.0
1,37,1,1,1,21,1,0,540.0,4000.0,50.0,51.0,4641.0
1,350,3,5,5,0,1,0,0.0,5500.0,675.0,83.0,6258.0
0,70,1,1,2,0,1,0,0.0,1450.0,5.0,22.0,1477.0
1,159,2,2,2,12,1,0,2078.0,7000.0,505.0,89.0,9672.0
1,220,6,2,2,0,1,0,0.0,4500.0,125.0,68.0,4693.0
1,70,3,1,1,10,0,0,500.0,1650.0,0.0,21.0,2171.0
1,164,4,4,2,6,0,0,2159.0,5000.0,386.0,64.0,7609.0
1,190,3,3,1,8,1,1,2173.0,8000.0,600.0,102.0,10880.0
1,190,3,2,2,9,1,0,1700.0,5700.0,492.0,73.0,7965.0
1,35,1,1,0,15,1,0,300.0,1500.0,0.0,20.0,1820.0
0,110,3,3,2,0,1,0,560.0,3200.0,88.0,49.0,3897.0
1,65,3,2,1,2,1,1,1000.0,3200.0,245.0,41.0,4486.0
1,392,3,5,5,7,1,0,3400.0,15000.0,2667.0,191.0,21260.0
1,114,4,4,2,6,1,0,1115.0,2790.0,321.0,36.0,4262.0
1,190,4,4,2,0,0,0,0.0,4450.0,223.0,67.0,4740.0
1,115,2,1,0,0,1,0,0.0,1550.0,0.0,24.0,1574.0
1,65,2,1,0,7,0,0,248.0,1200.0,42.0,16.0,1506.0
1,59,2,1,1,8,1,0,0.0,3000.0,0.0,39.0,3039.0
1,68,2,2,2,7,1,1,1500.0,6600.0,0.0,84.0,8184.0
1,46,1,1,0,2,1,0,553.0,1437.0,58.0,19.0,2067.0
1,57,2,2,2,12,1,0,1250.0,2800.0,209.0,36.0,4295.0
0,48,2,1,1,4,1,0,243.0,850.0,0.0,11.0,1104.0
1,245,4,4,3,5,1,0,3519.0,6800.0,1219.0,87.0,11630.0
1,20,1,1,0,0,1,1,602.0,1800.0,130.0,23.0,2555.0
1,45,1,1,0,1,0,0,50.0,1360.0,0.0,18.0,1428.0
0,60,1,2,1,10,1,0,630.0,1338.0,72.0,17.0,2057.0
1,76,2,2,2,17,1,0,640.0,4200.0,52.0,54.0,4946.0
1,84,2,2,1,14,1,0,782.0,5300.0,145.0,68.0,6295.0
1,101,3,2,2,7,1,1,1097.0,3200.0,319.0,41.0,4657.0
1,310,4,3,3,11,1,0,3500.0,8000.0,0.0,102.0,11600.0
1,183,4,3,4,3,1,0,2380.0,5950.0,192.0,76.0,8598.0
1,73,2,2,2,2,1,0,900.0,2652.0,107.0,9.0,3668.0
1,290,4,3,2,1,0,1,2890.0,7150.0,862.0,91.0,10990.0
1,150,3,4,4,14,0,1,1250.0,7925.0,0.0,29.0,9204.0
1,68,2,2,2,12,0,0,2600.0,2300.0,0.0,30.0,4930.0
1,51,1,1,0,9,1,0,367.0,1950.0,84.0,25.0,2426.0
1,120,2,1,0,1,0,0,0.0,2200.0,113.0,28.0,2341.0
1,146,3,4,4,15,1,0,1510.0,6000.0,631.0,77.0,8218.0
1,104,3,2,2,2,1,0,1500.0,4400.0,432.0,56.0,6388.0
1,146,3,4,2,8,1,1,1800.0,11000.0,592.0,140.0,13530.0
0,200,3,3,3,0,1,0,0.0,2000.0,166.0,31.0,2197.0
1,44,1,1,0,0,0,0,0.0,1250.0,19.0,19.0,1288.0
1,42,1,1,2,6,1,1,595.0,3380.0,0.0,43.0,4018.0
0,60,2,1,1,0,1,0,0.0,1300.0,180.0,20.0,1500.0
1,60,2,2,2,5,1,0,540.0,2000.0,85.0,26.0,2651.0
0,50,1,1,1,2,0,0,393.0,647.0,15.0,9.0,1064.0
1,63,2,2,1,19,1,0,184.0,4400.0,136.0,56.0,4776.0
1,70,2,2,4,0,1,0,0.0,3000.0,190.0,46.0,3236.0
1,130,3,2,2,1,0,0,1324.0,3250.0,571.0,42.0,5187.0
1,30,1,1,0,2,1,0,0.0,1850.0,0.0,24.0,1874.0
1,36,1,1,0,3,1,1,450.0,2500.0,30.0,32.0,3012.0
1,257,4,4,4,14,0,0,5000.0,12000.0,1584.0,153.0,18740.0
1,198,3,3,0,14,1,0,2070.0,6000.0,715.0,77.0,8862.0
1,280,5,5,2,1,1,1,4374.0,12750.0,929.0,162.0,18220.0
1,373,4,4,3,12,1,0,4500.0,12750.0,1417.0,162.0,18830.0
1,300,2,3,2,8,0,1,3000.0,5120.0,500.0,65.0,8685.0
1,220,3,3,3,0,1,1,0.0,2800.0,250.0,43.0,3093.0
1,50,1,1,0,19,0,0,400.0,1077.0,0.0,14.0,1491.0
0,110,3,2,1,6,1,0,1090.0,1200.0,217.0,16.0,2523.0
1,280,5,5,4,13,1,0,3100.0,10000.0,1167.0,127.0,14390.0
1,400,4,4,3,0,1,0,683.5,10000.0,2707.0,151.0,12860.0
1,245,3,5,4,3,1,1,2300.0,10000.0,1218.0,127.0,13650.0
1,320,3,3,2,0,1,0,0.0,7200.0,600.0,109.0,7909.0
1,209,4,4,3,7,0,0,4300.0,3900.0,1084.0,50.0,9334.0
1,360,4,5,5,0,1,1,0.0,9600.0,584.0,145.0,10330.0
1,113,2,3,2,10,1,0,1400.0,13500.0,375.0,172.0,15450.0
1,75,3,1,1,1,0,0,475.0,2078.0,147.0,7.0,2560.0
0,73,3,1,1,3,1,0,547.0,1140.0,100.0,15.0,1802.0
1,130,3,2,1,12,1,0,1267.0,4500.0,334.0,58.0,6159.0
1,160,3,3,3,9,1,1,2400.0,10000.0,584.0,127.0,13110.0
1,220,3,4,3,16,1,1,1500.0,8000.0,555.0,102.0,10160.0
1,185,3,3,2,5,1,0,1900.0,3410.0,100.0,44.0,5454.0
1,37,1,1,1,5,0,0,880.0,2600.0,105.0,33.0,3618.0
1,60,2,1,0,0,1,1,0.0,1450.0,0.0,22.0,1472.0
1,70,1,1,1,12,1,0,520.0,4400.0,120.0,56.0,5096.0
1,50,2,1,0,0,0,0,683.5,3100.0,0.0,40.0,3140.0
1,85,2,1,0,1,1,0,720.0,3100.0,28.0,40.0,3888.0
0,55,2,1,1,2,1,0,450.0,1550.0,83.0,20.0,2103.0
1,185,3,5,2,11,1,1,2007.0,3000.0,806.0,39.0,5852.0
1,380,4,5,6,8,1,1,3150.0,4900.0,1737.0,63.0,9850.0
1,76,3,2,2,14,1,0,857.0,2800.0,215.0,36.0,3908.0
1,560,4,4,0,0,1,1,0.0,10970.0,2917.0,165.0,14050.0
1,34,1,1,0,1,0,0,285.0,1540.0,0.0,20.0,1845.0
1,30,1,1,0,1,0,1,1200.0,1500.0,25.0,20.0,2745.0
1,70,2,2,2,8,1,0,640.0,3650.0,300.0,47.0,4637.0
1,245,3,4,3,5,1,0,4942.0,14000.0,2014.0,178.0,21130.0
1,132,2,2,0,1,1,1,978.0,2900.0,0.0,37.0,3915.0
1,55,2,1,1,2,1,0,672.0,1262.0,29.0,16.0,1979.0
1,157,3,1,2,11,1,0,1776.0,3000.0,295.0,39.0,5110.0
0,102,3,2,0,15,1,0,918.0,2500.0,248.0,32.0,3698.0
1,420,3,5,5,0,1,0,0.0,8200.0,1084.0,124.0,9408.0
1,65,2,2,1,0,1,0,0.0,2040.0,0.0,31.0,2071.0
1,120,3,3,3,11,1,0,1800.0,2500.0,321.0,32.0,4653.0
1,35,1,1,0,12,0,1,1400.0,2610.0,0.0,34.0,4044.0
0,70,3,2,1,3,1,1,650.0,1300.0,55.0,17.0,2022.0
1,26,1,1,0,4,1,1,400.0,4300.0,60.0,55.0,4815.0
1,27,1,1,1,6,0,1,650.0,2000.0,59.0,26.0,2735.0
1,220,3,3,2,8,0,1,1700.0,11000.0,542.0,140.0,13380.0
1,150,2,1,2,0,1,0,0.0,5500.0,0.0,83.0,5583.0
1,102,3,2,2,1,1,0,1300.0,1900.0,340.0,25.0,3565.0
1,35,1,1,1,7,1,0,430.0,2300.0,0.0,30.0,2760.0
0,67,3,1,1,1,0,0,351.0,900.0,40.0,12.0,1303.0
1,470,4,4,5,19,1,0,6900.0,6741.0,0.0,86.0,13730.0
1,510,4,3,5,0,1,0,0.0,10000.0,517.0,151.0,10670.0
1,156,3,4,3,7,0,0,1417.0,5000.0,500.0,64.0,6981.0
1,247,4,6,4,16,1,0,3600.0,15000.0,1742.0,191.0,20530.0
1,117,3,2,2,15,1,1,1450.0,3100.0,200.0,40.0,4790.0
1,55,1,1,1,1,1,1,577.0,5275.0,80.0,67.0,5999.0
1,60,2,2,1,11,0,1,1158.0,5500.0,150.0,70.0,6878.0
1,300,4,5,5,3,1,0,4500.0,8800.0,2750.0,112.0,16160.0
1,36,1,1,1,15,0,1,510.0,2300.0,105.0,30.0,2945.0
1,315,4,5,5,20,0,0,2500.0,4000.0,1000.0,29.0,7529.0
1,320,4,6,4,0,1,0,0.0,6000.0,675.0,91.0,6766.0
1,180,3,4,3,15,1,1,1441.0,6600.0,690.0,84.0,8815.0
1,70,2,2,0,14,0,0,600.0,3200.0,0.0,41.0,3841.0
1,71,2,1,1,10,1,0,1000.0,3100.0,97.0,40.0,4237.0
0,68,3,2,2,9,1,0,568.0,1500.0,55.0,20.0,2143.0
1,40,2,1,1,1,1,0,700.0,3300.0,0.0,42.0,4042.0
1,38,1,1,0,17,0,0,583.0,1280.0,100.0,17.0,1980.0
1,70,2,1,0,0,0,0,683.5,1300.0,0.0,20.0,1320.0
1,220,4,3,4,11,1,1,1800.0,3000.0,1000.0,39.0,5839.0
1,245,3,5,4,13,1,1,2450.0,11500.0,1584.0,146.0,15680.0
1,550,5,6,4,0,1,0,0.0,15000.0,1119.0,226.0,16350.0
1,270,4,3,3,0,1,0,0.0,10900.0,392.0,164.0,11460.0
1,380,3,3,2,1,1,0,3580.0,11000.0,1084.0,140.0,15800.0
0,47,2,1,1,4,1,0,260.0,900.0,25.0,12.0,1197.0
1,180,3,3,2,16,1,0,2200.0,11000.0,131.0,140.0,13470.0
1,239,3,3,3,0,1,0,0.0,7000.0,177.0,106.0,7283.0
1,136,3,4,3,2,1,0,1490.0,3200.0,500.0,41.0,5231.0
1,150,2,3,3,0,1,0,0.0,5000.0,0.0,76.0,5076.0
1,122,2,2,2,10,1,0,1761.0,3950.0,640.0,51.0,6402.0
0,34,1,1,0,4,1,0,430.0,700.0,70.0,9.0,1209.0
1,130,2,2,2,5,1,1,1500.0,12000.0,45.0,153.0,13700.0
1,90,2,1,1,14,1,1,640.0,2000.0,75.0,26.0,2741.0
1,75,1,1,2,8,1,1,976.0,7000.0,323.0,89.0,8388.0
1,39,1,1,1,11,0,0,650.0,3500.0,164.0,45.0,4359.0
1,210,3,2,2,0,1,1,0.0,3500.0,101.0,53.0,3654.0
1,200,4,3,3,14,0,0,2400.0,6400.0,0.0,82.0,8882.0
1,100,2,1,0,0,1,0,0.0,1460.0,84.0,22.0,1566.0
1,124,3,1,0,8,0,0,1200.0,1200.0,84.0,16.0,2500.0
1,150,3,1,2,0,1,0,683.5,3600.0,334.0,55.0,3989.0
1,200,3,2,1,2,1,0,1750.0,4500.0,375.0,58.0,6683.0
1,80,2,1,0,0,1,0,0.0,2200.0,0.0,34.0,2234.0
1,300,4,2,0,5,1,0,6000.0,15000.0,834.0,191.0,22030.0
1,40,1,1,1,3,0,1,600.0,2300.0,34.0,30.0,2964.0
1,87,2,2,1,3,1,1,2100.0,3337.0,0.0,9.0,5446.0
1,230,3,4,3,2,1,0,3700.0,12000.0,157.0,153.0,16010.0
0,45,1,1,1,16,0,1,450.0,3900.0,105.0,50.0,4505.0
1,38,1,1,0,0,0,0,683.5,1650.0,0.0,25.0,1675.0
1,98,3,3,2,0,1,0,0.0,2500.0,0.0,38.0,2538.0
1,35,1,1,0,1,0,0,250.0,1305.0,0.0,17.0,1572.0
1,170,3,5,3,7,1,1,1750.0,2800.0,600.0,36.0,5186.0
0,72,2,1,0,2,0,0,606.0,800.0,60.0,11.0,1477.0
1,195,2,3,3,15,1,1,2600.0,9200.0,250.0,117.0,12170.0
0,170,2,3,3,16,1,0,1350.0,5900.0,167.0,75.0,7492.0
1,360,4,5,2,6,1,0,2600.0,15000.0,1167.0,191.0,18960.0
0,156,4,5,3,3,0,0,1950.0,1100.0,200.0,14.0,3264.0
0,420,4,5,4,0,1,0,600.0,7225.0,584.0,109.0,8518.0
1,110,2,2,1,18,1,0,1286.0,1780.0,0.0,23.0,3089.0
1,165,4,3,3,10,1,1,2440.0,6300.0,1292.0,80.0,10110.0
1,200,4,5,4,23,0,0,2200.0,6000.0,1334.0,77.0,9611.0
1,465,4,4,4,3,1,0,4500.0,6500.0,1167.0,83.0,12250.0
1,200,3,4,3,8,1,0,1400.0,7080.0,0.0,90.0,8570.0
1,130,3,2,1,4,0,1,1134.0,7900.0,386.0,101.0,9521.0
1,52,2,1,1,7,1,0,633.0,1340.0,8.0,17.0,1998.0
1,25,1,1,0,8,1,0,450.0,1800.0,25.0,23.0,2298.0
1,96,1,1,1,0,1,0,683.5,3500.0,274.0,53.0,3827.0
1,93,2,2,2,3,1,0,800.0,3500.0,200.0,45.0,4545.0
1,85,2,2,1,6,1,1,1200.0,5300.0,67.0,68.0,6635.0
1,80,1,1,1,10,1,0,1300.0,6500.0,0.0,83.0,7883.0
0,570,4,6,5,0,1,0,0.0,12000.0,817.0,181.0,13000.0
1,150,3,3,3,19,1,1,1800.0,2800.0,740.0,36.0,5376.0
1,70,2,2,0,17,1,0,600.0,2000.0,75.0,26.0,2701.0
1,167,3,1,0,0,1,0,0.0,1500.0,0.0,23.0,1523.0
1,250,4,4,3,6,1,0,1850.0,6970.0,1580.0,89.0,10490.0
1,22,1,1,0,25,1,0,472.0,2200.0,55.0,28.0,2755.0
1,400,4,5,3,0,0,0,0.0,15000.0,0.0,191.0,15190.0
1,272,4,4,4,2,1,0,5600.0,13000.0,2250.0,165.0,21020.0
1,30,1,1,1,6,0,1,2400.0,3500.0,0.0,45.0,5945.0
1,326,4,4,3,5,1,0,5307.0,8000.0,2050.0,102.0,15460.0
1,300,5,3,1,0,1,0,0.0,10000.0,0.0,151.0,10150.0
0,80,3,1,1,3,1,0,740.0,1500.0,63.0,20.0,2323.0
1,65,2,2,2,19,0,0,907.0,3500.0,0.0,45.0,4452.0
0,48,1,1,0,9,1,0,350.0,670.0,21.0,9.0,1050.0
1,200,3,4,1,8,0,1,2200.0,6000.0,375.0,77.0,8652.0
1,80,2,1,2,0,1,0,0.0,1569.0,0.0,24.0,1593.0
1,400,3,4,4,0,1,0,0.0,4172.0,760.0,63.0,4995.0
1,70,1,1,0,0,1,0,683.5,1400.0,16.0,22.0,1438.0
1,300,3,3,2,0,1,0,0.0,6000.0,197.0,91.0,6288.0
1,95,3,2,0,2,1,0,0.0,2350.0,0.0,36.0,2386.0
1,40,1,1,0,0,0,0,180.0,850.0,41.0,13.0,1084.0
1,380,5,4,2,0,1,0,0.0,8000.0,1097.0,121.0,9218.0
1,190,3,3,3,0,1,0,0.0,2950.0,267.0,45.0,3262.0
0,55,1,1,1,9,1,1,660.0,2600.0,73.0,33.0,3366.0
0,55,2,1,1,0,1,0,400.0,790.0,24.0,11.0,1225.0
1,80,3,2,2,12,0,0,996.0,1850.0,229.0,24.0,3099.0
1,77,1,1,1,8,0,0,0.0,5700.0,0.0,73.0,5773.0
1,80,2,1,0,1,1,0,0.0,1800.0,209.0,23.0,2032.0
1,70,2,1,1,9,1,0,767.0,2707.0,147.0,11.0,3485.0
1,60,2,2,2,6,1,0,1050.0,2417.0,344.0,31.0,3842.0
1,420,5,4,4,7,1,0,8000.0,12000.0,200.0,153.0,20350.0
1,78,2,2,2,12,1,0,450.0,2700.0,0.0,35.0,3185.0
1,158,3,4,2,4,1,0,1699.0,5760.0,459.0,73.0,7991.0
1,180,3,4,3,3,1,0,1600.0,3500.0,65.0,45.0,5210.0
1,60,2,1,1,13,1,1,550.0,1620.0,80.0,21.0,2271.0
0,50,2,1,1,1,1,0,0.0,800.0,200.0,11.0,1011.0
1,318,4,6,4,13,1,1,3450.0,10160.0,0.0,129.0,13740.0
1,97,2,2,0,27,0,1,1100.0,10200.0,0.0,130.0,11430.0
1,110,2,2,0,0,0,0,0.0,1100.0,18.0,17.0,1135.0
1,330,1,3,8,0,1,0,0.0,3147.0,0.0,48.0,3195.0
0,68,2,1,2,1,1,0,520.0,1200.0,74.0,16.0,1810.0
1,80,2,2,2,0,1,0,50.0,2200.0,173.0,34.0,2457.0
1,70,2,1,0,0,0,1,0.0,1362.0,84.0,21.0,1467.0
1,200,3,4,5,0,1,0,0.0,5000.0,350.0,76.0,5426.0
1,135,3,4,3,12,0,0,950.0,3800.0,504.0,49.0,5303.0
1,36,1,1,0,9,1,0,385.0,2150.0,40.0,28.0,2603.0
1,63,2,3,1,0,1,0,100.0,1990.0,110.0,30.0,2230.0
1,212,4,3,4,1,1,0,3300.0,15000.0,1272.0,191.0,19760.0
0,440,4,4,4,0,1,0,2200.0,9810.0,737.0,148.0,12900.0
1,45,2,1,0,0,0,0,0.0,1300.0,109.0,20.0,1429.0
1,444,4,4,5,0,1,1,0.0,10000.0,584.0,151.0,10740.0
1,84,1,1,1,1,0,0,929.0,2500.0,246.0,32.0,3707.0
1,495,5,5,4,11,0,0,3100.0,15000.0,2180.0,191.0,20470.0
1,36,1,1,1,11,0,1,450.0,3800.0,55.0,49.0,4354.0
0,414,4,4,5,0,1,0,0.0,3900.0,506.0,59.0,4465.0
1,90,3,2,2,11,0,0,522.0,3000.0,101.0,39.0,3662.0
0,50,1,1,0,4,1,0,418.0,520.0,23.0,7.0,968.0
1,26,1,1,0,2,1,1,470.0,2200.0,150.0,28.0,2848.0
1,132,3,2,2,14,1,1,1650.0,5525.0,147.0,19.0,7194.0
1,49,1,1,1,4,0,0,486.0,3200.0,0.0,13.0,3699.0
1,84,2,3,2,32,0,1,850.0,8500.0,450.0,108.0,9908.0
1,97,3,1,1,2,1,1,915.0,6000.0,50.0,77.0,7042.0
1,227,4,3,3,10,1,1,4000.0,10000.0,1700.0,127.0,15830.0
1,200,3,3,2,0,1,0,0.0,3500.0,292.0,53.0,3845.0
0,12732,3,2,0,3,1,0,700.0,1600.0,96.0,21.0,2417.0
0,254,3,4,2,0,1,0,683.5,3000.0,251.0,46.0,3297.0
1,88,2,3,2,11,1,0,980.0,6835.0,0.0,44.0,7859.0
1,135,2,1,0,2,0,0,0.0,2000.0,5.0,26.0,2031.0
1,120,2,1,1,0,1,0,0.0,1600.0,167.0,25.0,1792.0
1,246,3,4,4,5,1,0,1970.0,1800.0,1400.0,23.0,5193.0
0,87,3,2,1,9,1,0,743.0,1800.0,109.0,23.0,2675.0
1,372,5,4,6,0,1,0,0.0,9200.0,1041.0,139.0,10380.0
1,85,3,2,3,3,1,1,1100.0,1999.0,153.0,26.0,3278.0
1,58,1,1,1,1,1,1,475.0,3500.0,70.0,45.0,4090.0
1,160,3,5,2,0,1,0,0.0,12000.0,334.0,181.0,12520.0
1,80,1,1,1,0,0,0,0.0,1300.0,84.0,20.0,1404.0
1,54,2,1,0,2,0,0,571.0,1700.0,135.0,22.0,2428.0
0,128,3,3,2,1,1,0,1236.0,2650.0,784.0,34.0,4704.0
1,70,2,1,1,3,1,0,681.0,2400.0,4.0,31.0,3116.0
1,80,2,2,1,0,0,0,0.0,1556.0,0.0,8.0,1564.0
1,69,3,2,2,7,1,0,530.0,1500.0,134.0,20.0,2184.0
1,42,1,1,1,4,1,0,500.0,2200.0,100.0,28.0,2828.0
1,132,3,2,3,0,1,0,0.0,2500.0,59.0,38.0,2597.0
1,270,3,3,1,0,1,1,0.0,6500.0,23.0,98.0,6621.0
1,180,3,3,3,0,1,0,0.0,5000.0,235.0,76.0,5311.0
0,38,1,1,0,8,1,0,300.0,550.0,70.0,7.0,927.0
1,366,4,5,5,8,1,1,4000.0,15000.0,1834.0,191.0,21030.0
1,65,2,2,1,18,1,1,826.0,3509.0,0.0,11.0,4346.0
1,42,1,1,1,14,1,1,1202.0,2650.0,243.0,34.0,4129.0
1,101,3,4,2,5,1,0,1300.0,3360.0,340.0,43.0,5043.0
1,120,3,2,1,7,1,0,1400.0,4675.0,200.0,60.0,6335.0
1,280,3,3,7,0,1,0,0.0,8670.0,450.0,131.0,9251.0
1,200,4,4,2,8,1,1,3000.0,2800.0,830.0,36.0,6666.0
0,42,1,1,0,1,1,0,0.0,830.0,12.0,11.0,853.0
1,180,3,2,1,8,1,1,2000.0,12000.0,334.0,153.0,14490.0
1,26,1,1,0,6,1,0,308.0,1532.0,0.0,20.0,1860.0
1,93,2,1,1,1,1,0,390.0,2150.0,76.0,28.0,2644.0
1,115,3,1,2,5,1,0,945.0,4300.0,300.0,55.0,5600.0
1,263,4,5,4,21,1,0,2900.0,12500.0,1588.0,159.0,17150.0
0,42,2,1,1,4,1,0,191.0,1020.0,0.0,13.0,1224.0
1,30,1,1,0,1,0,0,0.0,1459.0,0.0,10.0,1469.0
0,70,2,1,2,5,1,0,771.0,2100.0,55.0,27.0,2953.0
1,56,2,2,1,11,1,0,980.0,4800.0,151.0,61.0,5992.0
1,65,2,1,0,0,1,0,0.0,1800.0,167.0,28.0,1995.0
0,48,1,1,0,4,0,0,490.0,500.0,17.0,7.0,1014.0
1,95,3,2,1,10,0,1,1018.0,4300.0,380.0,55.0,5753.0
0,180,4,3,2,0,1,0,1050.0,4348.0,167.0,66.0,5631.0
1,110,3,2,2,14,1,0,683.5,3200.0,0.0,41.0,3241.0
1,80,3,2,3,1,1,0,1150.0,1615.0,160.0,21.0,2946.0
1,129,2,3,2,16,1,1,1100.0,2376.0,334.0,38.0,3848.0
1,226,4,4,3,4,0,0,3500.0,10000.0,1200.0,127.0,14830.0
1,152,3,3,1,5,0,1,1178.0,5200.0,213.0,66.0,6657.0
1,500,4,4,3,0,1,0,0.0,9000.0,0.0,136.0,9136.0
1,78,2,1,3,0,1,0,0.0,1600.0,163.0,25.0,1788.0
0,56,1,1,0,12,1,0,290.0,500.0,19.0,7.0,816.0
1,120,1,1,4,0,1,1,1.0,3300.0,275.0,50.0,3626.0
1,220,3,3,3,0,1,0,0.0,3700.0,324.0,56.0,4080.0
1,34,1,1,0,3,0,1,460.0,2415.0,125.0,31.0,3031.0
1,60,2,1,1,5,1,1,600.0,3300.0,67.0,42.0,4009.0
1,54,1,1,0,2,1,0,175.0,1732.0,0.0,6.0,1913.0
1,130,3,2,1,2,1,1,1168.0,6900.0,233.0,88.0,8389.0
1,51,2,1,1,12,0,1,446.0,2400.0,114.0,31.0,2991.0
1,60,1,1,0,1,1,0,0.0,1250.0,280.0,16.0,1546.0
1,300,5,6,2,0,0,0,683.5,8000.0,800.0,121.0,8921.0
1,169,4,4,4,9,1,0,1800.0,6450.0,1140.0,82.0,9472.0
0,200,3,3,2,8,1,0,1400.0,3695.0,391.0,47.0,5533.0
1,174,3,1,1,0,1,0,0.0,3300.0,236.0,50.0,3586.0
